연도,월,시도 명,시군구 명,읍면동 명,동리 명,측정소 명,수온,수소이온농도,용존산소,생화학적 산소요구량,화학적 산소요구량,부유물질,총질소,총인
2010,05,전라북도,무주군,무주읍,대차리,무주남대천2,23.0,8.7,11.5,1.5,4.1,3.1,1.779,0.044
2010,05,전라북도,무주군,무주읍,읍내리,무주남대천1,24.0,8.2,9.8,1.0,3.3,3.2,1.780,0.018
2010,05,전라북도,부안군,상서면,청림리,백천내,18.0,6.8,9.9,0.4,2.3,0.2,1.999,0.004
2010,05,전라북도,진안군,진안읍,운산리,진안천,17.0,8.0,10.6,2.4,3.1,8.4,3.174,0.081
2010,05,전라북도,진안군,진안읍,가막리,가막,18.3,7.5,11.7,1.2,3.9,9.2,2.340,0.047
2010,05,전라북도,무주군,무주읍,용포리,용포,17.0,8.3,10.7,0.9,3.2,3.0,1.749,0.015
2010,05,전라북도,진안군,용담면,송풍리,용담,13.8,7.6,11.3,0.9,2.9,3.6,2.026,0.015
2010,05,전라북도,남원시,운봉읍,,람천2,18.0,7.6,8.9,1.4,4.8,11.1,1.876,0.073
2010,05,전라북도,남원시,인월면,중군리,람천1,21.0,7.5,7.9,2.1,8.6,33.5,3.840,0.168
2010,05,전라북도,임실군,관촌면,방수리,관촌,18.7,7.5,9.4,1.2,3.1,7.3,2.651,0.030
2010,05,전라북도,임실군,운암면,학암리,운암,21.0,8.1,9.1,1.6,4.3,8.9,3.392,0.049
2010,05,전라북도,정읍시,산내면,매죽리,추령천,20.3,7.7,9.4,1.1,2.7,6.6,3.190,0.024
2010,05,전라북도,임실군,강진면,용수리,임실,18.3,7.7,10.3,1.7,4.0,3.5,1.711,0.022
2010,05,전라북도,순창군,동계면,구미리,동계,21.0,8.0,9.3,1.0,3.6,6.8,2.251,0.068
2010,05,전라북도,순창군,적성면,고원리,적성,20.8,8.0,8.4,1.6,4.5,8.1,1.721,0.059
2010,05,전라북도,남원시,금지면,귀석리,남원,22.0,7.7,8.5,1.4,5.3,12.8,2.292,0.087
2010,05,전라북도,남원시,대강면,월탄리,대강,19.3,7.7,9.1,2.8,5.7,22.3,1.708,0.069
2010,05,전라북도,순창군,동계면,서호리,오수천2,20.3,8.0,10.1,1.6,4.8,12.0,1.355,0.048
2010,05,전라북도,남원시,산동면,월석리,요천1,14.3,7.2,10.5,1.1,2.7,3.2,1.908,0.019
2010,05,전라북도,남원시,금지면,창산리,요천2,23.0,7.7,9.1,1.8,4.4,9.4,2.426,0.111
2010,05,전라북도,남원시,송동면,세전리,요천3,21.3,7.9,10.1,2.0,5.0,10.2,2.014,0.114
2010,05,전라북도,고창군,아산면,구암리,주진천1,23.0,9.0,12.5,6.8,10.6,22.7,2.355,0.103
2010,05,전라북도,고창군,아산면,반암리,주진천2,24.0,9.5,14.3,8.9,13.1,26.4,2.211,0.177
2010,06,전라북도,익산시,망성면,무형리,마산천,28.0,7.5,13.0,7.0,14.2,26.2,4.223,0.235
2010,06,전라북도,부안군,동진면,하장리,고부천2,27.0,9.0,8.4,6.4,12.8,14.6,4.143,0.081
2010,06,전라북도,부안군,동진면,하장리,고부천3,24.5,7.4,6.4,6.1,13.7,212.4,6.273,0.115
2010,06,전라북도,정읍시,영원면,앵성리,고부천1,27.0,8.2,7.1,6.0,12.0,11.0,3.573,0.091
2010,06,전라북도,김제시,부량면,옥정리,동진강3,22.4,7.2,9.4,4.9,10.7,193.7,6.856,0.151
2010,06,전라북도,정읍시,신태인읍,,동진강2,24.0,7.3,4.9,2.6,8.4,10.1,2.862,0.101
2010,06,전라북도,정읍시,옹동면,산성리,동진강1,20.0,8.0,6.2,1.0,3.8,3.2,2.210,0.027
2010,06,전라북도,김제시,죽산면,대창리,원평천3,24.0,7.5,6.8,4.5,9.7,30.4,6.543,0.094
2010,06,전라북도,김제시,봉남면,용신리,원평천1,30.0,7.9,6.2,4.4,12.2,8.3,2.713,0.058
2010,06,전라북도,김제시,죽산면,죽산리,원평천2,28.0,8.6,6.5,2.9,7.8,10.1,3.715,0.057
2010,06,전라북도,정읍시,공평동,,정읍천3,26.0,7.4,7.1,3.0,6.5,3.8,2.150,0.037
2010,06,전라북도,정읍시,송산동,,정읍천1,19.0,7.7,9.6,1.0,2.6,6.8,1.206,0.019
2010,06,전라북도,정읍시,연지동,,정읍천2,20.0,7.7,8.5,1.8,4.0,2.2,1.785,0.025
2010,06,전라북도,정읍시,이평면,하송리,정읍천4,21.8,7.5,8.3,4.4,9.6,79.8,7.925,0.171
2010,06,전라북도,정읍시,하모동,,천원천,23.0,6.9,4.7,3.9,7.8,6.2,3.845,0.060
2010,06,전라북도,완주군,삼례읍,,삼례,25.0,7.8,7.9,3.4,7.8,13.0,3.359,0.198
2010,06,전라북도,익산시,춘포면,인수리,익산천2,27.0,7.8,0.8,96.0,130.0,131.4,79.349,7.047
2010,06,전라북도,군산시,대야면,광교리,탑천,25.8,7.3,4.8,6.0,12.1,19.3,5.470,0.139
2010,06,전라북도,김제시,백구면,백구리,김제,24.6,7.7,10.7,6.1,11.9,17.7,9.129,0.301
2010,06,전라북도,김제시,백구면,월봉리,용암천,29.0,9.2,16.1,13.4,28.3,30.1,6.237,0.187
2010,06,전라북도,전주시완산구,서신동,,삼천3,24.0,7.4,5.8,2.7,6.4,5.8,2.510,0.069
2010,06,전라북도,전주시완산구,평화동3가,,삼천1,24.0,7.3,7.9,2.0,5.5,2.2,2.397,0.044
2010,06,전라북도,전주시완산구,효자동2가,,삼천2,24.0,7.3,7.9,2.5,6.0,4.2,2.608,0.079
2010,06,전라북도,완주군,소양면,황운리,소양천1,24.0,7.6,8.8,0.8,1.9,2.6,3.812,0.022
2010,06,전라북도,완주군,용진읍,상운리,소양천2,26.0,8.1,10.0,2.0,4.9,3.0,3.751,0.039
2010,06,전라북도,익산시,춘포면,용연리,익산천3,26.0,7.5,3.8,17.3,25.7,26.5,18.057,1.994
2010,06,전라북도,전주시덕진구,고랑동,,전주천7,24.3,7.2,4.5,9.3,21.1,11.8,8.035,0.890
2010,06,전라북도,전주시덕진구,전미동1가,,전주,24.3,7.8,9.2,1.5,4.1,5.6,6.467,0.075
2010,06,전라북도,전주시완산구,대성동,,전주천1,21.0,7.6,8.2,0.7,1.8,1.2,2.988,0.012
2010,06,전라북도,완주군,고산면,읍내리,고산,20.0,8.4,9.2,0.8,3.0,3.6,2.328,0.022
2010,06,전라북도,무주군,무주읍,대차리,무주남대천2,24.0,8.6,9.9,1.5,3.1,2.8,2.156,0.041
2010,06,전라북도,무주군,무주읍,읍내리,무주남대천1,24.0,8.0,8.7,1.0,2.9,4.9,2.070,0.033
2010,06,전라북도,부안군,상서면,청림리,백천내,22.0,6.4,7.9,0.2,2.4,0.4,1.968,0.008
2010,06,전라북도,진안군,진안읍,운산리,진안천,23.0,8.1,10.2,2.3,3.8,16.4,3.517,0.022
2010,06,전라북도,진안군,진안읍,가막리,가막,23.5,8.0,10.2,1.2,4.4,16.0,2.715,0.068
2010,06,전라북도,무주군,무주읍,용포리,용포,21.0,7.9,9.3,1.0,3.2,1.8,1.900,0.019
2010,06,전라북도,진안군,용담면,송풍리,용담,18.8,7.7,10.5,0.9,3.2,6.3,2.177,0.018
2010,06,전라북도,남원시,운봉읍,,람천2,25.0,8.4,5.5,1.2,4.1,4.0,1.508,0.034
2010,06,전라북도,남원시,인월면,중군리,람천1,26.0,8.2,6.1,1.8,6.3,9.5,2.596,0.115
2010,06,전라북도,임실군,관촌면,방수리,관촌,22.2,7.3,8.7,2.1,5.2,35.4,3.591,0.148
2010,06,전라북도,임실군,운암면,학암리,운암,27.0,8.9,7.6,1.9,4.5,4.8,2.084,0.036
2010,06,전라북도,정읍시,산내면,매죽리,추령천,23.2,7.7,9.4,1.1,3.3,4.4,2.525,0.027
2010,06,전라북도,임실군,강진면,용수리,임실,22.0,7.3,9.5,1.6,4.2,3.6,1.417,0.026
2010,06,전라북도,순창군,동계면,구미리,동계,26.0,8.2,6.0,1.6,4.8,5.2,1.782,0.046
2010,06,전라북도,순창군,적성면,고원리,적성,26.5,7.9,6.6,2.1,6.3,7.0,2.254,0.083
2010,06,전라북도,남원시,금지면,귀석리,남원,27.0,8.5,6.4,1.6,5.9,5.9,2.154,0.075
2010,06,전라북도,남원시,대강면,월탄리,대강,24.2,7.4,7.9,2.7,6.8,12.9,2.348,0.080
2010,06,전라북도,순창군,동계면,서호리,오수천2,24.4,7.7,8.8,1.9,6.2,9.7,2.257,0.081
2010,06,전라북도,남원시,산동면,월석리,요천1,18.6,7.1,9.9,0.9,2.7,2.2,1.807,0.025
2010,06,전라북도,남원시,금지면,창산리,요천2,24.0,8.4,6.3,3.3,5.5,9.4,2.509,0.187
2010,06,전라북도,남원시,송동면,세전리,요천3,25.2,7.8,9.2,1.6,5.5,5.5,2.192,0.140
2010,06,전라북도,고창군,아산면,구암리,주진천1,27.0,8.3,7.2,6.2,12.4,38.4,2.356,0.122
2010,06,전라북도,고창군,아산면,반암리,주진천2,28.0,8.5,7.7,5.5,11.4,45.5,2.121,0.109
2010,07,전라북도,익산시,망성면,무형리,마산천,25.0,7.4,8.2,7.2,9.4,71.3,3.408,0.384
2010,07,전라북도,부안군,동진면,하장리,고부천2,31.0,8.9,10.6,4.2,7.8,12.9,2.822,0.077
2010,07,전라북도,부안군,동진면,하장리,고부천3,27.0,7.7,8.4,4.2,9.0,18.2,6.409,0.125
2010,07,전라북도,정읍시,영원면,앵성리,고부천1,31.0,9.2,12.7,9.5,10.1,24.2,2.486,0.092
2010,07,전라북도,김제시,부량면,옥정리,동진강3,27.0,7.4,8.6,3.6,7.1,18.4,4.160,0.174
2010,07,전라북도,정읍시,신태인읍,,동진강2,27.0,7.7,8.5,2.1,5.5,13.4,2.611,0.074
2010,07,전라북도,정읍시,옹동면,산성리,동진강1,22.0,8.1,8.6,1.1,2.7,6.7,2.739,0.010
2010,07,전라북도,김제시,죽산면,대창리,원평천3,26.3,7.5,6.6,3.5,9.3,19.1,7.350,0.158
2010,07,전라북도,김제시,봉남면,용신리,원평천1,31.0,8.8,10.9,3.8,8.6,12.9,2.622,0.034
2010,07,전라북도,김제시,죽산면,죽산리,원평천2,33.0,9.6,14.7,9.4,7.8,18.9,2.964,0.094
2010,07,전라북도,정읍시,공평동,,정읍천3,25.0,7.0,7.6,3.2,5.5,8.8,3.921,0.040
2010,07,전라북도,정읍시,송산동,,정읍천1,23.0,7.2,8.5,1.4,2.6,1.2,2.462,0.024
2010,07,전라북도,정읍시,연지동,,정읍천2,24.0,7.1,7.2,2.0,3.0,1.6,4.084,0.041
2010,07,전라북도,정읍시,이평면,하송리,정읍천4,26.0,7.5,8.1,2.7,6.4,21.2,4.593,0.187
2010,07,전라북도,정읍시,하모동,,천원천,25.0,6.9,7.7,4.4,7.9,19.8,4.336,0.046
2010,07,전라북도,완주군,삼례읍,,삼례,26.0,7.4,6.6,3.1,8.4,15.2,3.719,0.301
2010,07,전라북도,익산시,춘포면,인수리,익산천2,29.0,7.7,5.1,15.2,25.3,45.6,15.100,3.202
2010,07,전라북도,군산시,대야면,광교리,탑천,27.3,7.6,7.3,5.7,11.6,20.6,6.433,0.163
2010,07,전라북도,김제시,백구면,백구리,김제,27.8,7.8,9.5,5.5,11.5,16.4,5.746,0.543
2010,07,전라북도,김제시,백구면,월봉리,용암천,27.0,7.6,3.7,7.3,15.8,34.5,6.469,0.373
2010,07,전라북도,전주시완산구,서신동,,삼천3,27.0,7.0,5.0,3.4,6.1,6.2,1.940,0.111
2010,07,전라북도,전주시완산구,평화동3가,,삼천1,27.0,7.1,7.2,2.6,4.5,2.4,1.706,0.048
2010,07,전라북도,전주시완산구,효자동2가,,삼천2,27.0,7.2,7.4,3.3,5.8,5.8,1.780,0.094
2010,07,전라북도,완주군,소양면,황운리,소양천1,26.0,7.3,9.7,1.2,2.2,2.2,2.472,0.018
2010,07,전라북도,완주군,용진읍,상운리,소양천2,27.0,7.3,8.4,3.6,6.0,2.8,3.744,0.053
2010,07,전라북도,익산시,춘포면,용연리,익산천3,29.0,7.5,5.4,5.4,16.0,42.3,8.695,1.468
2010,07,전라북도,전주시덕진구,고랑동,,전주천7,26.0,7.2,3.9,10.0,19.7,11.9,7.231,1.005
2010,07,전라북도,전주시덕진구,전미동1가,,전주,26.7,8.0,8.4,2.0,5.2,5.9,3.197,0.074
2010,07,전라북도,전주시완산구,대성동,,전주천1,24.0,7.3,8.9,0.6,1.2,1.0,2.538,0.010
2010,07,전라북도,완주군,고산면,읍내리,고산,21.0,7.7,9.1,0.6,2.4,1.7,3.401,0.018
2010,07,전라북도,무주군,무주읍,대차리,무주남대천2,25.0,8.4,9.1,0.6,2.3,2.6,2.338,0.010
2010,07,전라북도,무주군,무주읍,읍내리,무주남대천1,24.0,8.5,8.7,0.5,2.2,0.8,2.242,0.000
2010,07,전라북도,부안군,상서면,청림리,백천내,29.0,6.0,6.6,0.6,2.6,0.2,1.888,0.007
2010,07,전라북도,진안군,진안읍,운산리,진안천,25.0,7.5,6.9,2.7,5.6,55.2,3.368,0.023
2010,07,전라북도,진안군,진안읍,가막리,가막,23.0,8.0,10.1,1.1,5.4,25.8,2.860,0.109
2010,07,전라북도,무주군,무주읍,용포리,용포,23.0,8.8,9.8,0.6,2.2,2.4,1.913,0.000
2010,07,전라북도,진안군,용담면,송풍리,용담,21.0,7.4,9.1,0.6,3.2,3.1,1.919,0.024
2010,07,전라북도,남원시,운봉읍,,람천2,28.0,8.6,7.4,0.6,4.6,6.1,1.587,0.050
2010,07,전라북도,남원시,인월면,중군리,람천1,28.0,8.0,7.6,1.2,6.3,11.6,2.371,0.102
2010,07,전라북도,임실군,관촌면,방수리,관촌,24.7,7.5,8.5,1.0,3.3,6.6,2.781,0.038
2010,07,전라북도,임실군,운암면,학암리,운암,28.0,8.4,8.3,0.8,3.8,9.7,2.927,0.043
2010,07,전라북도,정읍시,산내면,매죽리,추령천,26.0,7.8,8.6,0.9,3.3,4.1,3.296,0.025
2010,07,전라북도,임실군,강진면,용수리,임실,23.0,7.5,8.1,1.3,4.1,2.2,1.644,0.022
2010,07,전라북도,순창군,동계면,구미리,동계,28.0,8.3,8.0,0.7,3.9,5.0,1.779,0.056
2010,07,전라북도,순창군,적성면,고원리,적성,26.3,7.9,6.8,0.9,4.7,9.4,1.869,0.057
2010,07,전라북도,남원시,금지면,귀석리,남원,29.0,8.1,7.6,0.9,6.1,10.6,2.206,0.068
2010,07,전라북도,남원시,대강면,월탄리,대강,25.3,7.3,8.6,1.9,5.6,10.4,1.995,0.073
2010,07,전라북도,순창군,동계면,서호리,오수천2,25.7,7.7,9.2,1.4,6.2,12.0,1.976,0.071
2010,07,전라북도,남원시,산동면,월석리,요천1,20.7,7.0,9.3,1.0,3.1,2.1,2.070,0.035
2010,07,전라북도,남원시,금지면,창산리,요천2,29.0,8.3,8.1,0.9,4.2,7.6,2.082,0.223
2010,07,전라북도,남원시,송동면,세전리,요천3,26.7,7.4,8.4,1.5,6.0,13.7,2.160,0.149
2010,07,전라북도,고창군,아산면,구암리,주진천1,27.0,7.9,7.3,2.1,9.4,51.3,3.301,0.080
2010,07,전라북도,고창군,아산면,반암리,주진천2,26.0,8.0,6.9,2.0,8.5,63.4,3.370,0.076
2010,08,전라북도,익산시,망성면,무형리,마산천,29.0,8.0,13.2,2.9,8.8,14.4,3.021,0.261
2010,08,전라북도,부안군,동진면,하장리,고부천2,30.0,7.9,7.6,3.0,7.2,17.4,1.693,0.110
2010,08,전라북도,부안군,동진면,하장리,고부천3,29.3,7.5,7.4,3.4,9.0,55.2,2.464,0.260
2010,08,전라북도,정읍시,영원면,앵성리,고부천1,30.0,7.7,5.5,1.9,6.5,30.2,1.712,0.165
2010,08,전라북도,김제시,부량면,옥정리,동진강3,25.4,7.2,7.5,2.5,7.1,60.7,3.346,0.225
2010,08,전라북도,정읍시,신태인읍,,동진강2,25.0,7.5,7.3,1.1,4.6,45.1,2.553,0.195
2010,08,전라북도,정읍시,옹동면,산성리,동진강1,27.0,7.8,8.6,0.7,4.0,12.5,2.082,0.106
2010,08,전라북도,김제시,죽산면,대창리,원평천3,28.8,7.5,8.5,3.5,9.1,35.0,2.727,0.267
2010,08,전라북도,김제시,봉남면,용신리,원평천1,31.0,9.2,13.4,5.3,8.1,13.8,3.808,0.046
2010,08,전라북도,김제시,죽산면,죽산리,원평천2,31.0,8.8,11.5,3.9,7.4,9.8,2.234,0.018
2010,08,전라북도,정읍시,공평동,,정읍천3,28.0,7.6,8.4,2.4,4.4,4.2,2.514,0.056
2010,08,전라북도,정읍시,송산동,,정읍천1,26.0,8.1,10.2,1.4,2.7,3.2,1.569,0.023
2010,08,전라북도,정읍시,연지동,,정읍천2,26.0,7.8,9.8,1.6,2.8,3.6,2.371,0.033
2010,08,전라북도,정읍시,이평면,하송리,정읍천4,27.3,7.3,7.9,2.3,6.5,45.0,2.984,0.257
2010,08,전라북도,정읍시,하모동,,천원천,27.0,7.5,8.4,2.8,4.9,5.0,2.626,0.053
2010,08,전라북도,완주군,삼례읍,,삼례,27.0,7.3,7.7,1.5,3.8,12.7,3.058,0.080
2010,08,전라북도,익산시,춘포면,인수리,익산천2,29.0,7.7,3.3,40.5,39.5,109.5,24.637,5.520
2010,08,전라북도,군산시,대야면,광교리,탑천,28.5,7.1,5.6,3.5,7.5,25.4,2.739,0.218
2010,08,전라북도,김제시,백구면,백구리,김제,29.8,7.7,8.8,4.8,9.0,50.6,4.327,0.372
2010,08,전라북도,김제시,백구면,월봉리,용암천,30.0,7.7,7.6,7.1,13.4,28.9,5.968,0.396
2010,08,전라북도,전주시완산구,서신동,,삼천3,28.0,7.2,6.1,3.0,5.4,17.8,2.563,0.084
2010,08,전라북도,전주시완산구,평화동3가,,삼천1,27.0,7.0,7.0,2.2,4.0,2.8,2.090,0.036
2010,08,전라북도,전주시완산구,효자동2가,,삼천2,28.0,7.4,8.3,2.6,4.7,10.0,2.211,0.072
2010,08,전라북도,완주군,소양면,황운리,소양천1,29.0,8.9,12.2,1.5,2.9,2.0,3.571,0.017
2010,08,전라북도,완주군,용진읍,상운리,소양천2,29.0,8.1,10.5,2.0,3.7,3.0,4.055,0.042
2010,08,전라북도,익산시,춘포면,용연리,익산천3,28.0,7.4,4.9,4.9,12.7,39.2,8.609,4.634
2010,08,전라북도,전주시덕진구,고랑동,,전주천7,26.5,7.1,5.3,6.8,12.4,16.6,5.294,0.721
2010,08,전라북도,전주시덕진구,전미동1가,,전주,26.3,7.5,9.0,1.4,4.3,12.2,2.351,0.090
2010,08,전라북도,전주시완산구,대성동,,전주천1,25.0,7.5,9.7,0.9,1.8,0.4,3.776,0.019
2010,08,전라북도,완주군,고산면,읍내리,고산,23.0,7.9,8.1,0.7,3.9,8.2,2.453,0.065
2010,08,전라북도,무주군,무주읍,대차리,무주남대천2,26.0,8.1,8.6,0.7,2.8,2.3,2.163,0.008
2010,08,전라북도,무주군,무주읍,읍내리,무주남대천1,25.0,8.3,8.1,0.6,2.9,1.1,2.120,0.000
2010,08,전라북도,부안군,상서면,청림리,백천내,23.0,5.7,7.2,0.4,2.6,0.4,1.960,0.005
2010,08,전라북도,진안군,진안읍,운산리,진안천,26.0,7.6,8.7,2.1,3.5,5.2,2.946,0.058
2010,08,전라북도,진안군,진안읍,가막리,가막,24.8,8.0,9.3,0.9,4.9,34.9,2.804,0.092
2010,08,전라북도,무주군,무주읍,용포리,용포,24.0,8.1,8.3,0.6,3.7,3.9,1.528,0.000
2010,08,전라북도,진안군,용담면,송풍리,용담,23.0,7.4,9.2,0.7,3.7,6.6,1.772,0.032
2010,08,전라북도,남원시,운봉읍,,람천2,26.0,8.5,7.6,0.6,3.7,1.6,0.908,0.027
2010,08,전라북도,남원시,인월면,중군리,람천1,28.0,8.2,7.8,1.1,4.9,6.6,1.695,0.100
2010,08,전라북도,임실군,관촌면,방수리,관촌,23.7,7.4,8.6,1.6,3.7,6.9,2.141,0.047
2010,08,전라북도,임실군,운암면,학암리,운암,26.0,8.8,8.1,0.8,2.9,11.1,2.527,0.055
2010,08,전라북도,정읍시,산내면,매죽리,추령천,25.7,7.5,8.9,1.4,2.9,3.4,2.715,0.029
2010,08,전라북도,임실군,강진면,용수리,임실,24.0,7.9,9.1,2.2,4.8,5.4,1.664,0.036
2010,08,전라북도,순창군,동계면,구미리,동계,27.0,7.9,7.3,0.7,3.2,8.8,1.414,0.062
2010,08,전라북도,순창군,적성면,고원리,적성,27.3,7.7,7.3,0.9,4.1,10.6,1.568,0.091
2010,08,전라북도,남원시,금지면,귀석리,남원,28.0,8.0,7.4,0.8,3.9,11.4,1.395,0.096
2010,08,전라북도,남원시,대강면,월탄리,대강,25.3,7.2,8.4,2.7,5.5,21.2,1.649,0.127
2010,08,전라북도,순창군,동계면,서호리,오수천2,26.0,7.4,8.1,2.4,5.2,18.4,1.792,0.112
2010,08,전라북도,남원시,산동면,월석리,요천1,21.7,7.4,8.8,1.4,3.6,7.9,1.771,0.032
2010,08,전라북도,남원시,금지면,창산리,요천2,26.0,8.1,8.0,0.9,3.5,9.4,1.618,0.097
2010,08,전라북도,남원시,송동면,세전리,요천3,25.3,7.4,8.3,2.6,5.4,13.1,1.786,0.093
2010,08,전라북도,고창군,아산면,구암리,주진천1,30.0,7.9,6.0,2.8,6.7,11.2,2.223,0.053
2010,08,전라북도,고창군,아산면,반암리,주진천2,30.0,8.3,6.9,3.5,6.9,9.2,2.198,0.070
2010,09,전라북도,익산시,망성면,무형리,마산천,22.0,8.9,8.1,1.8,5.0,4.9,3.865,0.258
2010,09,전라북도,부안군,동진면,하장리,고부천2,28.0,9.4,8.4,5.3,7.2,12.4,1.992,0.074
2010,09,전라북도,부안군,동진면,하장리,고부천3,23.0,7.6,8.9,2.8,7.9,53.6,1.993,0.140
2010,09,전라북도,정읍시,영원면,앵성리,고부천1,29.0,9.3,8.7,4.4,9.0,22.1,1.114,0.061
2010,09,전라북도,김제시,부량면,옥정리,동진강3,23.3,7.4,9.1,1.8,5.9,15.4,2.486,0.110
2010,09,전라북도,정읍시,신태인읍,,동진강2,24.0,8.0,6.0,0.7,3.4,10.7,2.001,0.033
2010,09,전라북도,정읍시,옹동면,산성리,동진강1,24.0,7.8,5.9,0.7,3.2,3.9,1.833,0.037
2010,09,전라북도,김제시,죽산면,대창리,원평천3,23.5,7.9,9.7,2.6,7.5,29.6,2.150,0.115
2010,09,전라북도,김제시,봉남면,용신리,원평천1,28.0,8.3,6.6,1.4,5.1,6.2,2.273,0.082
2010,09,전라북도,김제시,죽산면,죽산리,원평천2,29.0,9.6,10.1,6.2,9.3,13.5,1.871,0.076
2010,09,전라북도,정읍시,공평동,,정읍천3,25.0,7.0,7.7,2.0,4.6,14.2,2.351,0.017
2010,09,전라북도,정읍시,송산동,,정읍천1,23.0,7.3,8.6,2.0,4.0,1.7,1.644,0.001
2010,09,전라북도,정읍시,연지동,,정읍천2,23.0,7.4,8.5,1.7,4.0,5.7,2.004,0.003
2010,09,전라북도,정읍시,이평면,하송리,정읍천4,23.0,7.5,8.8,1.9,6.1,27.1,2.458,0.123
2010,09,전라북도,정읍시,하모동,,천원천,25.0,7.0,7.7,2.3,4.4,26.4,2.428,0.018
2010,09,전라북도,완주군,삼례읍,,삼례,26.0,7.6,5.5,1.2,6.0,13.7,2.772,0.086
2010,09,전라북도,익산시,춘포면,인수리,익산천2,29.0,7.8,3.3,13.5,29.9,25.7,15.280,2.717
2010,09,전라북도,군산시,대야면,광교리,탑천,22.5,7.3,6.8,2.9,8.2,77.0,3.146,0.230
2010,09,전라북도,김제시,백구면,백구리,김제,23.8,7.6,9.9,3.2,8.9,14.6,3.755,0.223
2010,09,전라북도,김제시,백구면,월봉리,용암천,28.0,9.5,11.4,10.0,9.0,29.0,5.914,0.326
2010,09,전라북도,전주시완산구,서신동,,삼천3,26.0,7.6,8.4,2.3,5.8,15.4,2.721,0.077
2010,09,전라북도,전주시완산구,평화동3가,,삼천1,26.0,7.5,9.6,1.6,4.3,7.2,2.439,0.035
2010,09,전라북도,전주시완산구,효자동2가,,삼천2,26.0,7.5,9.5,2.1,5.1,9.0,2.760,0.073
2010,09,전라북도,완주군,소양면,황운리,소양천1,25.0,7.9,11.6,1.7,3.5,1.6,2.691,0.000
2010,09,전라북도,완주군,용진읍,상운리,소양천2,26.0,7.7,10.2,1.7,3.7,6.6,3.865,0.027
2010,09,전라북도,익산시,춘포면,용연리,익산천3,27.0,7.5,3.0,3.7,17.2,17.4,6.041,1.494
2010,09,전라북도,전주시덕진구,고랑동,,전주천7,24.5,7.1,6.4,5.6,14.5,86.7,6.154,0.263
2010,09,전라북도,전주시덕진구,전미동1가,,전주,21.0,7.5,10.2,1.1,4.8,16.9,2.487,0.049
2010,09,전라북도,전주시완산구,대성동,,전주천1,24.0,7.6,11.3,1.0,2.4,0.7,2.578,0.021
2010,09,전라북도,완주군,고산면,읍내리,고산,24.0,7.5,6.1,0.4,2.8,4.0,2.169,0.018
2010,09,전라북도,무주군,무주읍,대차리,무주남대천2,22.0,7.3,8.6,1.0,5.3,61.0,1.510,0.059
2010,09,전라북도,무주군,무주읍,읍내리,무주남대천1,22.0,7.3,8.3,0.6,4.4,52.0,1.458,0.072
2010,09,전라북도,부안군,상서면,청림리,백천내,24.0,6.0,7.7,0.5,2.5,0.2,2.214,0.007
2010,09,전라북도,진안군,진안읍,운산리,진안천,24.0,8.3,7.3,1.9,4.2,33.6,2.415,0.072
2010,09,전라북도,진안군,진안읍,가막리,가막,21.0,8.4,10.4,1.0,3.8,8.1,2.571,0.035
2010,09,전라북도,무주군,무주읍,용포리,용포,23.0,7.4,8.2,0.9,4.2,5.0,2.675,0.031
2010,09,전라북도,진안군,용담면,송풍리,용담,21.5,7.4,9.4,1.3,5.5,6.4,1.420,0.059
2010,09,전라북도,남원시,운봉읍,,람천2,20.0,7.7,6.2,0.4,2.7,2.3,1.159,0.025
